index,aadr,acp,cqqq,cweb,dpst,dxd,eex,eslt,hyi,icfi,iiiv,ilcv,immp,krp,mcrb,mpwr,newtl,ostk,snbr,su,tenx,tmv,uga,umc,vnla,www,xtl
2021-09-27T17:00:00Z,62.7074336,8.056593958,66.658880127,198.07081294,451.140100866,43.8957,4.465,144.661829197,13.1163817674,88.94484354,25.83,64.62192502836,3.97,11.505479934,7.2,502.130690832,22.2490272555,83.4,103.45,19.173261888,30,14.43776796,38.0299,10.384280006,46.06715608056,31.278461652,96.11133764424
2021-09-27T18:00:00Z,62.63096112,8.056593958,66.538972083,197.97187647,453.364562196,43.8957,4.44,144.485495959,13.06545571,89.57818466,26.03,64.64950507395,3.95,11.553890088,7.18,499.887278904,22.2490272555,83.7,104.08,19.073401149,30.4,14.45719968,37.89,10.388632177,46.0595331431,31.188376648,96.1302177492
2021-09-27T19:00:00Z,62.62140206,8.078447287,66.568949094,198.56549529,449.418561228,43.944473,4.44,144.034866573,13.098849846,88.816196125,25.82,64.45229292,4.04,11.586163524,7.16,500.969626764,22.279764021,84.03,104.25,19.055244651,31.2,14.53978449,37.95,10.35816698,46.05907393,30.828036632,95.782115814
2021-09-28T13:00:00Z,61.57468499,8.071162844,66.309148332,192.43143415,453.557993616,44.57900973,4.4124,143.6185242055,13.073804244,87.846392535,25.41,64.0618227405,4.16,11.432864703,7.01,487.833859554,22.279764021,81.76,103.08,19.200496635,31.8,15.275760885,38.13,10.131854088,46.0613699955,30.553040304,95.295363108
2021-09-28T14:00:00Z,61.4647558,8.04268067187,65.64965409,188.9686577,449.882796636,44.8955465,4.31,142.594811796,13.06545571,87.50003411,24.995,64.027224117,4.12,11.45706978,6.89,483.445430958,22.235854356,81.24,103.13,19.055244651,32.064,15.19560504,37.88,10.101388891,46.068258192,30.41554214,94.557859008
2021-09-28T15:00:00Z,60.83385784,8.049309515,65.4617981544,186.940460065,444.892266,45.212571,4.3,142.056015791,13.06545571,87.81670467,24.9001,63.770205771,4.0462,11.37638619,6.86,483.839011998,22.235854356,82.23,102.915,18.946305663,32.4,15.023148525,37.47,10.023049813,46.063666061,30.434507404,94.538192232
2021-09-28T16:00:00Z,61.11107058,8.034740629,65.54973072,187.18780124,439.805019654,45.456436,4.255,142.056015791,13.052932909,87.65836939,25.14,63.641696598,4.13,11.1787113945,6.94,483.622542426,22.235854356,82.37,102.01,18.97354041,32.4,14.96728233,37.5509,10.031754155,46.072850323,30.387094244,94.538192232
2021-09-28T17:00:00Z,60.83385784,8.03627036203,65.589700068,187.18780124,441.874735848,45.407663,4.23,142.839719071,13.044584375,88.123479275,24.925,63.671352561,4.11,11.102061984,6.9266,483.337196172,22.235854356,81.87,102.65,19.0507055265,32.978,15.028006455,37.6248,10.040458497,46.068258192,30.43924872,94.538192232
2021-09-28T18:00:00Z,60.9868028,8.042025072,65.879477841,191.34313298,447.60030588,45.017479,4.235,142.712367288,12.98806479982,88.42025896545,25.061,63.92916173268,4.1484,11.27165889018,6.89,487.35172278,22.2455144823,83.4,103.27,19.1324097675,33.282,15.086301615,37.5648,10.114445404,46.0691766182,30.619418728,94.538192232
2021-09-28T19:00:00Z,61.15886588,8.0128873,65.629669416,189.16653064,438.392970288,45.35889,4.18,142.467460013,13.090501312,88.11358332,24.4,63.66146724,4.13,11.408659626,6.94,482.323724994,22.279764021,82.32,104.23,18.97354041,33.6,15.22475262,37.37,10.036106326,46.05907393,30.363387664,94.20887206788
2021-09-29T13:00:00Z,60.72870818,8.0128873,65.509761372,192.13462474,440.714147328,45.11453727,4.23,142.751552452,13.157289584,88.380774105,24.91,63.76338489951,4.23,11.440933062,7.0725,488.1411109575,22.262200155,82.2,105.68,18.891836169,33.602,14.89927131,37.64,9.996936787,46.063666061,30.43924872,94.538192232
2021-09-29T14:00:00Z,60.9682582236,8.020171743,65.25185915403,190.25483181,449.7280515,44.87213546,4.26,143.045441182,13.182335186,89.291201965,25.1499,63.908600265,4.1729,11.5579242675,6.93,484.806349435,22.2876677607,83.12,103.66,18.982618659,33.2,14.9624244,38.109,10.005641129,46.05907393,30.5814882,94.91107430496
2021-09-29T15:00:00Z,60.55186557,7.998318414,64.730359086,185.80269066,445.66599168,44.968706,4.38,142.92788569,13.173986652,89.2763580325,25.21,64.007453475,4.16,11.39220017364,6.89,479.27961025,22.270982088,82.57,103.89,18.919070916,32.4,14.945421645,38.085,9.892484683,46.07266663776,30.5814882,94.91107430496
2021-09-29T16:00:00Z,60.52796792,7.976465085,64.690389738,184.61545302,447.232786182,45.115025,4.39,142.996459727,13.207380788,89.7139571626,24.98,64.007453475,4.17,11.4046254465,6.91,477.535879705,22.2578091885,82.32,103.5,18.891836169,32.6,15.0146471475,38.0928,9.862019486,46.068258192,30.44455899392,94.91107430496
2021-09-29T17:00:00Z,60.52796792,7.9779219736,64.580474031,184.31864361,448.7608944,45.115025,4.38,142.487052595,13.203206521,89.063595,25.08,63.89950576968,4.18,11.4207621645,7,481.279482005,22.26237579366,82.24,104.34,18.891836169,32.8,15.217465725,38.045,9.844610802,46.0746871754,30.429766088,94.91107430496
2021-09-29T18:00:00Z,60.77650348,7.97967023992,64.6953859065,184.91226243,454.563837,44.7004545,4.405,142.526237759,13.224077856,88.94484354,25.12,64.1409053085,4.13,11.4804680211,6.95,482.225234165,22.26088286505,82.6,104.7,18.955383912,33.4,15.21989469,38.1398,9.87942817,46.068258192,30.524592408,94.91107430496
2021-09-29T19:00:00Z,60.66657429,7.969180642,64.420596639,182.73566009,452.687552226,45.212571,4.4,141.605386405,13.240774924,88.519317475,24.83,63.88823650374,3.99,11.424796344,6.81,477.417660685,22.279764021,81.78,105.53,18.828288426,34,15.125165055,38.07,9.853315144,46.068258192,30.401318192,94.25459732208
2021-09-30T13:00:00Z,61.12062964,8.063878401,65.669638764,191.2600263452,454.022229024,45.11941457,4.37,142.555626632,13.224077856,88.56879725,24.83,63.97730324595,4.03,11.400591267,6.7,484.3039186,22.279764021,78.85,103.88,18.555940956,34.2,15.212607795,37.4999,10.001288958,46.072850323,30.220583454,94.459525128
2021-09-30T14:00:00Z,61.05371622,8.063878401,65.42442681402,189.46334005,449.882796636,45.651528,4.325,142.036423209,13.215729322,88.895363765,24.54,63.582384672,3.95,11.3150666616,6.94,483.269502175,22.279764021,77.83,100.38,18.664879944,34.2,15.164028495,37.9,9.975175932,46.07367690658,29.649845334,94.459525128
2021-09-30T15:00:00Z,61.215264334,8.063878401,65.45170589403,190.65057769,446.8265802,46.041712,4.39,141.791515934,13.21581280734,89.2565661225,24.42,63.46376082,3.91,11.352181113,6.88,481.318888345,22.279764021,77.04,98.82,18.97354041,34.4,15.159170565,38.695,9.962119419,46.07735061138,29.39301318,94.459525128
2021-09-30T16:00:00Z,60.8434169,8.0551370694,65.5447345515,191.44206945,444.176569746,46.236804,4.385,141.45844204,13.165638118,88.82609208,24.16,63.117774585,3.915,11.4046254465,6.89,482.62914915,22.279764021,77.01,99.17,18.8146710525,34.7,15.13730988,38.76,9.975175932,46.072850323,29.15520563,94.05635622
2021-09-30T17:00:00Z,60.73348771,8.04901813728,65.74957746,192.53037062,447.31015875,46.188031,4.4,141.918867717,13.249123458,88.816196125,24.36,63.117774585,3.91,11.408659626,7,482.96410304,22.279764021,77.56,98.16,18.846444924,34.8,15.159170565,38.3049,9.970823761,46.077442454,28.993496496,94.05527454732
2021-09-30T18:00:00Z,60.9534416806,8.04661427109,65.879477841,193.22292591,447.619649022,45.9392887,4.345,142.075608373,13.30305498764,88.8508319675,24.59,63.28750554657,3.87,11.465138139,6.95,483.43697912,22.253418222,78.01,97.46,18.855523173,35,15.26847399,38.45,9.979528103,46.100403109,28.936422684,94.380858024
2021-09-30T19:00:00Z,60.9534416806,8.049309515,65.729592786,192.13462474,434.485655604,46.626988,4.34,141.889478844,13.299214662,88.360982195,24.21,62.910182844,3.87,11.400591267,6.96,477.48662178,22.253418222,77.92,93.48,18.828288426,35.4,15.13245195,38.38,9.949062906,46.086626716,28.384709168,93.81258653148
2021-10-01T13:00:00Z,60.54708604,8.03517769558,65.000152185,184.81332596,444.892266,46.285577,4.34,142.516441468,13.240774924,87.806808715,24.5342,63.03750577848,3.81,11.473206498,6.89,468.787672225,22.253418222,79.84,93.12,19.091557647,35.4,14.974569225,39,9.814145605,46.09389085344,28.070803202,94.046522832
2021-10-01T14:00:00Z,60.33678672,8.05062071474,64.520520009,181.15267657,443.886422616,46.38117208,4.4,141.97421676115,13.224077856,88.0739995,24.495,62.821214955,3.86,11.327976036,7.035,466.43314341,22.253418222,78.82,93.61,18.919070916,35.1,14.911416135,38.52,9.757567382,46.075596672,28.127877014,93.397519224
2021-10-01T15:00:00Z,60.6044404,8.056593958,64.73875264908,182.24097774,454.563837,45.992939,4.395,142.173571283,13.224077856,88.80630017,24.575,63.2660544,3.83,11.311839318,7.08,472.26528173,22.253418222,78.52,93.22,19.009853406,34.6,15.071727825,38.8032,9.796736921,46.0838704224,28.422758376,93.397519224
2021-10-01T16:00:00Z,60.37502296,8.056593958,64.800305445,182.24097774,457.329906306,45.84662,4.4,142.594811796,13.215729322,88.64796489,24.505,63.33436196811,3.83,11.4853090365,7.08,468.551234185,22.253418222,78.35,94.19,19.0234707795,34.968,15.023148525,39.0871,9.796736921,46.0838704224,28.613004416,93.397519224
2021-10-01T17:00:00Z,60.86253502,8.05353449194,64.840274793,183.62608832,467.987977548,45.35889,4.4,142.878904235,13.219903589,89.22193028,24.66,63.6891461388,3.86,11.465138139,7.085,470.05852669,22.28362807152,78.8,94.72,19.091557647,34.9,14.950279575,39.4171,9.831554289,46.0838704224,29.0795828291,94.135023324
2021-10-01T18:00:00Z,60.94856656,8.0529517365,64.930205826,183.92289773,475.086910662,45.163798,4.4,142.820126489,13.2065459346,89.845375445,24.475,63.76595508297,3.9,11.465138139,7.135,474.60995896,22.28362807152,79.36,95,19.0416272775,35.25,14.755962375,39.4,9.844610802,46.0801932,29.278865556,94.970861304
2021-10-01T19:00:00Z,61.017391792,8.08573173,64.860259467,184.21970714,467.33031072,45.310117,4.4,143.055237473,13.207380788,89.726623985,24.27,63.691123203,3.87,11.666847114,7.24,475.91036818,22.279764021,78.97,94.54,19.028009904,36,14.77296513,39.39,9.83590646,46.084789728,29.050570308,94.57133074956
2021-10-04T13:00:00Z,60.40370014,8.04960089272,63.501301635,174.52393308,484.719795378,45.21208327,4.42,141.879682553,13.157289584,90.399548925,24.32,63.84147893541,3.87,11.836282653,7.255,465.832196725,22.279764021,77.46,92,19.7406524505,38.602,15.0938314065,40.5,9.439858899,46.075596672,29.354963972,94.026856056
2021-10-04T14:00:00Z,59.8921948394,8.063878401,63.091615818,171.55583898,467.71717356,46.28947884,4.415,140.694331342,13.178160919,88.72713253,23.615,63.6664099005,3.86,11.820145935,7.12,463.98995033,22.279764021,75.26,92.67,19.754269824,37.998,14.86040787,40.4372,9.304941598,46.07669983872,29.022033402,94.026856056
2021-10-04T15:00:00Z,59.63897534,8.078447287,62.85179973,170.46753781,470.0383506,46.188031,4.41,140.527794395,13.173986652,89.63756039,23.23,63.355022289,3.87,11.77286535126,7.03,460.236496445,22.262200155,76.56,93.35,19.5772439685,37.8,14.785109955,40.4492,9.352815479,46.0801932,29.231304046,93.623687148
2021-10-04T16:00:00Z,59.61029816,8.049309515,63.05164647,173.356482734,472.320841356,46.431896,4.41,139.949813226,13.10945248418,89.588080615,23.09,63.3303089865,3.88,11.795940858,7.095,459.43851806,22.262200155,75.18,94,19.51823535,37.8,14.760820305,40.526,9.331054624,46.075596672,29.212279442,93.535186656
2021-10-04T17:00:00Z,59.73934547,8.0412966277,63.381393591,174.22712367,473.674861296,46.285577,4.41,140.008590972,13.123895448,89.706832075,23.1,63.26615325321,3.86,11.8023955452,7.09,457.17265351,22.262200155,74.38,93.39,19.4592267315,38,14.84583408,40.63,9.283180743,46.0801932,29.140937177,93.505686492
2021-10-04T18:00:00Z,59.690594264,8.01718512137,63.561255657,174.42499661,469.36134063,46.188031,4.41,139.567757877,13.14877407932,89.964126905,23,63.246283758,3.85,12.037991628,7.065,457.82285812,22.30610982,74.155,92.1,19.3866007395,38.2,14.84583408,40.5192,9.300589427,46.0746773664,29.174230234,93.54492171012
2021-10-04T19:00:00Z,59.78236124,8.020171743,63.441347613,172.24839427,471.721203954,46.090485,4.4,139.842054025,13.23242639,90.280797465,22.9,63.315481005,3.79,12.1025385,6.94,457.123395585,22.288545954,73.8,92.84,19.400218113,38.2,14.87012373,40.48,9.304941598,46.066403616,29.307402462,93.446686164
2021-10-05T13:00:00Z,59.8875109,8.03073418535,63.891002778,179.27288364,476.7668625447,45.6759145,4.425,141.527016077,13.2695773663,90.52819634,23.62,63.730664487,3.91,12.2679398595,6.86,455.941205385,22.288545954,75.69,93.63,19.9721478,38.4,15.115449195,41.1975,9.457267583,46.07412578304,29.28685588968,93.525353268
2021-10-05T14:00:00Z,60.47061356,8.049309515,64.05088017,181.64735892,487.4471784,44.968706,4.425,142.007034336,13.2391052172,91.943317905,24.185,63.730664487,3.87,12.175153731,6.7,458.246476275,22.288545954,76.29,95.25,20.162791029,37.8,15.270902955,41.4171,9.500789293,46.0650246576,29.887652884,93.525353268
2021-10-05T15:00:00Z,60.47061356,8.056593958,64.1687897466,181.0537401,481.624892658,44.96968146,4.425,142.104997246,13.244949191,91.151641505,24.1,64.0123961355,3.8,12.00604092636,6.53,458.207069935,22.288545954,75.49,93.44,20.1854866515,36.284,15.246613305,41.41,9.500789293,46.06061199072,29.735456052,94.5499922976
2021-10-05T16:00:00Z,60.47061356,8.05644826914,64.1158303605,180.905335395,478.394587944,45.06673973,4.42,141.830701098,13.20896700946,91.06257791,24.135,64.0311782454,3.82,11.916966243,6.5158,460.610856675,22.288545954,75.39,93.11,20.090165037,34.6,15.21989469,41.271,9.492084951,46.0627263936,29.716431448,93.874438542
2021-10-05T17:00:00Z,60.6522357,8.05542844712,64.2057613935,182.0431048,480.09678444,44.87116,4.42,141.55640495,13.23242639,91.270392965,24.25,64.06172388729,3.8162,12.046059987,6.63,462.600876845,22.288545954,75,92.28,20.108321535,35,15.202891935,41.24,9.500789293,46.061807088,29.706919146,93.874438542
2021-10-05T18:00:00Z,60.5088498,8.063878401,64.270711584,182.33991421,480.116127582,44.8175097,4.42,142.565422923,13.22716681358,91.804774535,24.57,64.09058902461,3.851,12.070265064,6.665,462.935830735,22.270982088,74.9,91.55,20.117399784,34.8,15.22961055,41.264,9.483380609,46.061807088,29.58325922,93.874438542
2021-10-05T19:00:00Z,60.5088498,8.08573173,63.871018104,181.0537401,479.51649018,45.261344,4.41,141.977645463,13.240774924,92.200612735,24.81,63.87884544879,3.83,12.255837321,6.46,462.541767335,22.270982088,74.57,92.17,20.081086788,36.2,15.280618815,41.34,9.479028438,46.05721056,29.621308428,93.88210858464
2021-10-06T13:00:00Z,59.44779414,8.02024458743,63.13378348014,175.3223503929,462.3010938,46.2611905,4.37,140.909849744,13.140592516,92.101653185,24.95,63.47769912261,3.72,12.0509010024,6.27,456.5746623005,22.270982088,74.11,90.195,19.354826868,35.6,15.02071956,40.4784,9.187432981,46.06539237984,29.007764949,92.689515288
2021-10-06T14:00:00Z,59.04631362,8.027456186,63.6691728966,180.0643754,445.317815124,46.139258,4.39,139.69510966,13.12147437314,91.49799993,24.56,63.098003943,3.77,11.79908751801,6.28,460.58130192,22.2841549875,74.28,90.82,19.327592121,36.1,15.008574735,40.3974,9.174376468,46.06254253248,28.574955208,91.84384392
2021-10-06T15:00:00Z,59.04631362,8.0216286316,63.65118669,181.54842245,456.4981512,45.895393,4.4,139.97930006191,13.03197808866,91.112057685,24.36,63.088118622,3.74,11.828214294,6.25,459.00504832,22.30610982,75.26,90.8,19.554548346,37,14.97214026,40.41,9.156967784,46.066403616,28.698615134,91.84384392
2021-10-06T16:00:00Z,59.06065221,8.0267277417,63.511293972,178.97607423,457.678082862,45.895393,4.405,140.390646321,13.01486359396,90.92403454,24.69,63.216627795,3.71,11.80287964674,6.215,454.72946043,22.30610982,74.39,90.29,19.491000603,36.8,15.01586163,40.22,9.143911271,46.06015233792,28.603492114,91.96076290332
2021-10-06T17:00:00Z,59.16102234,8.02614498626,63.671171364,178.87713776,463.75182945,45.553982,4.41,141.135164437,13.06470434194,91.468312065,24.935,63.4291621965,3.72,11.8483851915,6.24,459.55673708,22.30610982,74.73,90.55,19.654409085,36.8,15.1081623,40.4249,9.148263442,46.066403616,28.708127436,92.0198615652
2021-10-06T18:00:00Z,59.6221513944,8.0529517365,63.871018104,181.15267657,468.413526672,45.261344,4.4,141.272312511,13.111372647,91.468312065,24.91,63.6110521029,3.71,11.884692807,6.35,459.704510855,22.30610982,74.36,90.255,19.60901784,37,15.07901472,40.5477,9.069924364,46.066403616,28.689102832,92.669848512
2021-10-06T19:00:00Z,59.72500688,8.100300616,63.9509568,180.85586716,473.829606432,44.968706,4.32,141.781719643,13.115546914,91.99279768,24.85,63.987682833,3.64,11.94117132,6.32,459.89169097,22.30610982,74.33,90.98,19.572704844,37.8,15.047438175,40.38,9.165672126,46.066403616,28.717639738,92.82718272
2021-10-07T13:00:00Z,60.4610545,8.13796118631,66.528979746,200.54422469,491.257777374,43.78400983,4.3798,142.134386119,13.140592516,92.68551453,25.35,64.561031451,3.73,11.85443646075,6.42,467.999545425,22.30610982,76.37,93.44,19.645330836,36.1,15.43364361,40.072,9.596537055,46.050315768,29.29789016,94.882360812
2021-10-07T14:00:00Z,60.61399946,8.151291717,67.168489314,205.88679407,495.010346922,43.5786755,4.35,142.173571283,13.153115317,93.111040595,25.335,64.808164476,3.75,11.836282653,6.54,469.674314875,22.30610982,76.45,93.68,19.8768261855,36,15.4967967,40.519,9.622650081,46.052614032,29.573746918,94.882360812
2021-10-07T15:00:00Z,60.61399946,8.14386158514,67.568182794,208.55807876,491.470551936,43.603062,4.37,142.0462195,13.140592516,93.2198961,25.42,64.82417869602,3.7517,11.852419371,6.5526,470.955020925,22.30610982,76.6,93.47,19.944913053,35.8,15.5135565585,40.755,9.640058765,46.0530736848,29.545210012,94.882360812
2021-10-07T16:00:00Z,60.43237732,8.12936554357,67.458267087,206.28253995,487.137688128,43.6762215,4.4,142.60823271467,13.16830964888,93.7394337375,25.5099,64.7933364945,3.77,11.828214294,6.52,470.107784615,22.30610982,76.64,92.53,19.944913053,35.1,15.4967967,40.8401,9.631354423,46.0507754208,29.545210012,94.882360812
2021-10-07T17:00:00Z,60.43237732,8.12688883295,67.488244098,206.87615877,487.814698098,43.749381,4.47,142.026626918,13.136418249,94.14467309475,25.44,64.788393834,3.77,11.86048773,6.541,469.80238548,22.30610982,77.33,93.51,20.0674694145,35.058,15.547804965,40.78,9.622650081,46.05721056,29.592771522,94.882360812
2021-10-07T18:00:00Z,60.321492224,8.114869502,67.408305402,203.90806467,481.953726072,44.0176325,4.51,142.173571283,13.13090821656,93.8779771075,25.18,64.64999934,3.79,11.836282653,6.465,467.684294705,22.30610982,76.45,93.66,20.15371278,35.4,15.545376,40.895,9.583480542,46.0562912544,29.53569771,94.882360812
2021-10-07T19:00:00Z,60.58532228,8.114869502,67.298389695,206.08466701,486.305933022,44.090792,4.49,142.359700812,13.098849846,94.298555195,25.33,64.472063562,3.82,11.828214294,6.43,465.1918437,22.341237552,76.41,94.97,20.253573519,35.2,15.50165463,41.11,9.539958832,46.05721056,29.20276714,94.56857740092
2021-10-08T13:00:00Z,60.83385784,8.122153945,67.708075512,208.85488817,486.209217312,44.139565,4.51,141.899275135,13.157289584,94.90725538705,25.59,64.57220186373,3.82,11.94117132,6.29,463.06390134,22.341237552,77.27,95.99,20.816424957,35,15.82227801,41.3699,9.326702453,46.04930453184,28.945934986,94.68854473452
2021-10-08T14:00:00Z,60.675177444,8.13271638735,67.897929915,211.62510933,501.026064084,44.0664055,4.69,141.291905093,13.19068372,94.88241654,25.48,64.6154007165,3.8126,12.0121728792,6.32,462.80776013,22.341237552,78.23,94.55,20.9752943145,34.932,15.761553885,41.43,9.361519821,46.0562912544,28.860324268,94.68854473452
2021-10-08T15:00:00Z,60.7478263,8.12761727725,67.698083175,210.63574463,494.584797798,44.1151785,4.705,141.42151002293,13.19068372,95.51575766,25.24,64.6154007165,3.815,12.054128346,6.33,464.452974825,22.341237552,77.23,92.76,20.952598692,34.8,15.85628352,41.53,9.331054624,46.052614032,28.746176644,93.9275388372
2021-10-08T16:00:00Z,60.51840886,8.136722831,67.74804486,213.20809285,492.437709036,44.090792,4.75,141.478034622,13.19068372,95.04075182,25.32,64.49173535079,3.81,12.0097523715,6.24,465.96026733,22.341237552,77.62,93.35,20.961676941,34.8,15.87571524,41.47,9.331054624,46.048017504,28.8137139882,93.9275388372
2021-10-08T17:00:00Z,60.46583403,8.11610785731,67.768029534,212.81234697,492.166905048,44.139565,4.75,141.468238331,13.199032254,95.2832027175,25.18,64.4008892508,3.83,12.02185491,6.295,463.428409985,22.341237552,77.91,92.72,20.9389813185,34.8,15.82227801,41.49,9.361519821,46.052614032,28.52006922546,93.9275388372
2021-10-08T18:00:00Z,60.62355852,8.093016173,67.84796823,213.30702932,494.99100378,43.993246,4.755,141.340886548,13.19068372,95.73346867,24.98,64.5956300745,3.81,12.078333423,6.31,466.265666465,22.341237552,78.25,92.18,20.9843725635,34.784,15.81256215,41.49,9.339758966,46.0489368096,28.555930604,93.9275388372
2021-10-08T19:00:00Z,60.7274655022,8.100300616,67.997853285,213.7027752,494.139905532,44.090792,4.71,141.478034622,13.215729322,95.95117968,24.85,64.48807778202,3.82,12.134811936,6.33,461.76349212,22.385147217,78.28,91.59,20.97075519,35,15.834422835,41.47,9.35716765,46.05721056,28.34665996,93.37667244144
2021-10-11T13:00:00Z,60.86253502,8.136722831,68.517454809,222.6070575,508.066967772,43.81424909,4.72,140.625757305,13.265820526,95.83242822,24.6,64.580802093,3.85,12.231632244,6.38,462.13785235,22.385147217,78.16,91.75,21.533606628,34.8,15.8745007575,42.029,9.344111137,46.04176622592,28.574955208,93.338518896
2021-10-11T14:00:00Z,61.11107058,8.129438388,67.977868611,217.116083415,499.0530636,43.70012027,4.72,141.017608945,13.240774924,95.228774965,24.5607,64.8229924575,3.915,12.328452552,6.49,462.600876845,22.385147217,77.56,92.55,21.6833977365,34.624,15.960729015,41.86,9.309293769,46.04608696224,28.755688946,93.338518896
2021-10-11T15:00:00Z,61.11107058,8.129438388,68.157730677,219.54002693,500.5598943618,43.69621843,4.71,141.046997818,13.211555055,95.050647775,24.6,64.82763855837,3.93,12.23558573991,6.53,463.45796474,22.385147217,78.01,93.43,21.742406355,34.8,15.92915247,41.87,9.309293769,46.038824448,28.717639738,93.338518896
2021-10-11T16:00:00Z,61.01547998,8.1257961665,67.997853285,218.35278929,486.035129034,44.09030427,4.665,140.782497961,13.19068372,94.714185305,24.19,64.52761906602,3.93,12.1025385,6.53,463.32004255,22.385147217,77.08,92.3,21.442824138,34.8,15.89028903,41.83,9.304941598,46.03891637856,28.536906,93.338518896
2021-10-11T17:00:00Z,60.77172395,8.114869502,67.897929915,215.97831401,485.5128642,44.432203,4.71,140.155535337,13.178160919,94.575641935,24.0178,64.22166838107,3.915,12.070265064,6.52,460.748778865,22.385147217,76.95,92.65,21.324806901,34.6,15.878144205,41.85,9.274476401,46.043420976,28.555930604,93.26968518
2021-10-11T18:00:00Z,60.90077126,8.129438388,67.857960567,216.07725048,485.89972704,44.3883073,4.69,140.3269704295,13.16622251538,96.08972305,24.05,64.2101025555,3.92,12.094470141,6.49,460.945810565,22.385147217,76.69,92.64,21.3202677765,35,15.92429454,41.67,9.296237256,46.043420976,28.665322077,93.26968518
2021-10-11T19:00:00Z,60.70959006,8.122153945,67.598159805,212.61447403,476.51830317,44.724841,4.68,140.047776136,13.173986652,95.67409294,23.72,64.05688008,3.94,12.029923269,6.43,453.990591555,22.385147217,75.87,92.48,21.261259158,34.8,15.951013155,41.66,9.235306862,46.038824448,28.536906,93.07301742
2021-10-12T13:00:00Z,60.90077126,8.1476494955,67.178481651,213.7027752,479.729264742,44.822387,4.665,141.938460299,13.207380788,95.9672111271,24.16,64.1418938406,3.87,12.18322209,6.505,452.296118935,22.3456285185,76.4,92.24,21.288493905,35.8,15.460362225,41.995,9.065572193,46.029631392,28.784225852,93.22051824
2021-10-12T14:00:00Z,60.92466891,8.14393442957,66.78028702155,208.95382464,474.39055755,44.773614,4.63,142.007034336,13.098849846,95.7752296001,23.94,64.027224117,3.89,12.159017013,6.44,454.049701065,22.3456285185,76.84,91.98,21.088772427,35,15.545376,41.762,8.882781011,46.02972332256,28.907885778,93.22051824
2021-10-12T15:00:00Z,60.92466891,8.1403650525,66.658880127,209.05276111,474.796763532,44.724841,4.57,141.85029368,13.119721181,95.941283725,24.01,64.046994759,3.86,12.142880295,6.38,457.113544,22.3456285185,76.5,91.35,21.2113287885,35.2,15.52594428,41.8399,8.913246208,46.03422792,28.812762758,93.554853432
2021-10-12T16:00:00Z,61.2543608894,8.144007274,66.738818823,208.26126935,469.84491918,44.822387,4.58,142.1588768465,13.10719838,95.802740355,23.98,64.046994759,3.87,12.062196705,6.43,456.886957545,22.3456285185,76.52,91.73,21.2294852865,35.2,15.397209135,41.665,8.900189695,46.03386019776,28.936422684,93.79203475056
2021-10-12T17:00:00Z,61.06805481,8.13686851986,66.64888779,208.36020582,471.0055077,44.87116,4.54,142.467460013,13.10719838,95.75058867215,23.9,64.0084420071,3.88,12.0904359615,6.46,455.41907138,22.3456285185,76.5,90.995,21.2567200335,35.2,15.295192605,41.795,8.930654892,46.03422792,28.879348872,93.79203475056
2021-10-12T18:00:00Z,61.21622024,8.1476494955,66.708841812,207.37084112,476.266842324,44.87116,4.57,142.585015505,13.115546914,96.10951496,24.07,63.987682833,3.87,12.062196705,6.54,456.44363622,22.350019485,76.75,90.58,21.3384242745,35.2,15.32191122,41.755,8.943711405,46.03422792,28.850811966,93.55170674784
2021-10-12T19:00:00Z,61.06805481,8.122153945,66.44904105,206.38147642,475.16428323,45.066252,4.55,141.899275135,13.140592516,95.71367676,24.09,63.878944302,3.88,12.005718192,6.46,454.837827865,22.350019485,76.92,91.21,21.261259158,36,15.159170565,41.74,9.000289628,46.029631392,28.784225852,93.500769798
2021-10-13T13:00:00Z,61.40740144,8.151291717,67.857960567,215.97831401,452.24265996,45.35937773,4.56,142.937681981,13.115546914,94.753769125,24.45,63.789976413,3.8891,11.900829525,6.53,462.187110275,22.350019485,74.75,85.88,20.979833439,35.2,14.726814795,41.36,8.869724498,46.020438336,28.698615134,93.56468682
2021-10-13T14:00:00Z,61.16842494,8.1476494955,68.017837959,217.36342459,461.740142682,45.505209,4.5,142.281330484,13.098849846,94.615225755,24.26,63.36490761,3.895,11.900829525,6.65,457.54701374,22.350019485,73.65,85.19,21.079694178,35.6,14.755962375,41.85,8.830554959,46.02668961408,28.907885778,93.56468682
2021-10-13T15:00:00Z,61.6063254786,8.129438388,68.34758508,218.94640811,470.42521344,45.407663,4.5101,142.075608373,13.132243982,94.91200544545,24.33,63.6861805425,3.87,11.933102961,6.71,458.07899933,22.385147217,73.39,86.51,21.215867913,35.6,14.85554994,42,8.839259301,46.02659768352,28.974471892,93.56468682
2021-10-13T16:00:00Z,61.6081417,8.136722831,68.25345726546,218.25385282,467.91060498,45.310117,4.51,142.614404378,13.1343311155,95.406902155,24.14,63.730664487,3.865,11.965376397,6.665,455.47818089,22.350019485,73.55,86.51,21.270337407,35.6,14.93813475,42.03,8.83490713,46.0213576416,29.093375667,93.56468682
2021-10-13T17:00:00Z,61.7515276,8.136722831,68.277638721,219.83683634,464.699643408,45.066252,4.52,142.908293108,13.157289584,94.90220845,24.2,63.92481219144,3.875,11.884692807,6.76,457.15295034,22.350019485,73.71,86.295,21.2385635355,35.8,14.717098935,42.06,8.839259301,46.0287120864,29.240816348,93.56468682
